Country,City,Year,AQI,PM2.5,PM10,Deforestation_Rate_%,Afforestation_Rate_%,Vehicles_Increase_%,Industries_Increase_%,Env_Budget_Million_USD,Population_Density_Per_SqKm,CO2_Emissions_MT,Green_Space_Ratio_%,Avg_Life_Expectancy_Index,Region,Income group,Population_Density_Category,AQI_category,Decade,CO2_per_Population,PM_Ratio,Net_Forest_Change_%,Pollution_Health_Impact
Japan,Yokohama,2017,15.0,10.17,13.34,0.5,2.42,6.01,3.0,768.59,6577.64,133.6,40.19,85.54,East Asia & Pacific,High income,Very High,Good,2010s,0.02030814879671178,0.7623688155922039,1.92,0.17333025190663276
Japan,Yokohama,2018,15.0,8.4,12.4,0.82,1.13,4.97,3.07,776.98,2095.46,100.38,40.47,85.55,East Asia & Pacific,High income,Very High,Good,2010s,0.047880713202255225,0.6774193548387097,0.30999999999999994,0.1733102253032929
Japan,Yokohama,2018,50.74,25.03,48.84,1.24,3.98,7.08,1.07,345.4,8795.54,106.12,41.9,82.31,East Asia & Pacific,High income,Very High,Moderate,2010s,0.012063834189351723,0.5124897624897625,2.74,0.6090505341495619
Japan,Yokohama,2018,91.18,60.55,91.58,0.61,1.19,5.46,4.88,572.97,9995.11,162.34,32.97,80.07,East Asia & Pacific,High income,Very High,Moderate,2010s,0.01624031748350108,0.6611705612579165,0.58,1.1247070432959172
Japan,Yokohama,2018,53.17,32.18,40.76,0.53,3.54,6.9,1.6,406.13,5326.61,111.58,44.78,82.27,East Asia & Pacific,High income,Very High,Moderate,2010s,0.020943725235142964,0.7894995093228656,3.01,0.6385252792122014
Japan,Yokohama,2018,15.0,6.63,11.28,1.22,1.45,4.27,1.15,885.86,2897.16,101.09,40.21,85.77,East Asia & Pacific,High income,Very High,Good,2010s,0.03488075192535954,0.5877659574468085,0.22999999999999998,0.17287080788290884
Japan,Yokohama,2018,22.04,10.77,16.97,1.06,1.09,2.05,1.7,856.41,7573.84,91.49,34.64,85.24,East Asia & Pacific,High income,Very High,Good,2010s,0.012078142904668613,0.634649381261049,0.030000000000000027,0.25556586270871984
Japan,Yokohama,2018,15.0,8.84,13.88,0.97,1.94,4.27,2.97,768.33,6121.97,102.36,38.72,85.54,East Asia & Pacific,High income,Very High,Good,2010s,0.016717377351187414,0.6368876080691642,0.97,0.17333025190663276
Japan,Yokohama,2018,79.36,41.58,81.63,1.22,2.05,4.75,4.57,360.24,9785.04,121.85,35.13,80.43,East Asia & Pacific,High income,Very High,Moderate,2010s,0.012451410376413747,0.5093715545755237,0.8299999999999998,0.9745793933439764
Japan,Yokohama,2018,57.66,30.98,52.63,0.83,2.31,6.92,2.05,620.6,8971.92,142.86,37.13,82.4,East Asia & Pacific,High income,Very High,Moderate,2010s,0.015921238571167468,0.5886376591297738,1.48,0.69136690647482
Japan,Yokohama,2018,100.35,64.89,107.35,0.57,3.98,7.88,4.06,508.28,8956.36,163.45,42.42,79.33,East Asia & Pacific,High income,Very High,Sensitive,2010s,0.018247564014397095,0.6044713553795995,3.41,1.2492219594174032
Japan,Yokohama,2018,39.04,22.88,27.96,0.39,2.09,2.9,1.22,919.94,5094.28,65.6,40.79,84.24,East Asia & Pacific,High income,Very High,Good,2010s,0.012874660470082115,0.8183118741058655,1.6999999999999997,0.4580009385265134
Japan,Yokohama,2018,35.45,17.58,30.23,1.16,2.72,2.72,2.61,259.61,9450.13,108.36,37.56,83.16,East Asia & Pacific,High income,Very High,Good,2010s,0.011465295684219771,0.5815415150512735,1.5600000000000003,0.4212214828897339
Japan,Yokohama,2018,23.82,13.07,16.75,0.41,3.86,3.65,2.46,880.29,9095.8,101.1,42.07,85.17,East Asia & Pacific,High income,Very High,Good,2010s,0.011113798258728344,0.7802985074626866,3.4499999999999997,0.2764303121736103
Japan,Yokohama,2018,71.49,35.61,55.92,1.17,3.5,5.26,1.43,509.03,9944.02,126.16,39.4,81.25,East Asia & Pacific,High income,Very High,Moderate,2010s,0.012685746232787867,0.6368025751072961,2.33,0.8691793313069908
Japan,Yokohama,2018,68.81,46.95,55.74,0.56,3.12,3.98,1.16,600.51,7743.26,77.67,41.05,81.61,East Asia & Pacific,High income,Very High,Moderate,2010s,0.010029363683554013,0.8423035522066739,2.56,0.832950006052536
Japan,Yokohama,2018,30.98,15.31,27.99,0.98,2.64,6.11,2.64,970.9,7256.1,114.93,39.69,84.88,East Asia & Pacific,High income,Very High,Good,2010s,0.01583690454864891,0.5469810646659522,1.6600000000000001,0.36073591057289245
Japan,Yokohama,2018,75.27,48.1,72.34,0.87,3.16,5.51,1.64,806.97,8332.7,97.1,40.26,81.6,East Asia & Pacific,High income,Very High,Moderate,2010s,0.011651487334557278,0.6649156759745646,2.29,0.9112590799031477
Japan,Yokohama,2018,45.61,25.28,49.03,0.87,1.74,2.16,1.69,829.58,9252.83,83.76,35.08,83.62,East Asia & Pacific,High income,Very High,Good,2010s,0.009051387371499154,0.5156026922292474,0.87,0.5389978728432995
Japan,Yokohama,2018,58.29,28.6,43.7,0.4,1.14,6.98,2.08,310.81,6970.66,136.87,36.05,81.74,East Asia & Pacific,High income,Very High,Moderate,2010s,0.01963234007395656,0.6544622425629291,0.7399999999999999,0.7044960116026107
Japan,Yokohama,2018,21.05,12.83,21.32,1.33,3.58,7.11,2.02,260.07,1239.62,119.54,48.18,84.12,East Asia & Pacific,High income,High,Good,2010s,0.09635504828231047,0.601782363977486,2.25,0.24729793233082706
Japan,Yokohama,2018,29.51,11.95,27.67,0.55,2.22,7.46,2.5,961.41,8428.51,120.37,37.68,84.96,East Asia & Pacific,High income,Very High,Good,2010s,0.01427959632291794,0.43187567762920126,1.6700000000000002,0.34329920893438814
Japan,Yokohama,2018,92.52,44.56,79.39,1.29,3.21,3.52,4.44,526.11,9605.32,111.85,38.75,79.88,East Asia & Pacific,High income,Very High,Moderate,2010s,0.011643376443841138,0.5612797581559391,1.92,1.1439169139465875
Japan,Yokohama,2018,89.54,37.87,78.11,0.96,2.7,5.1,4.62,644.29,5777.95,121.2,41.35,80.32,East Asia & Pacific,High income,Very High,Moderate,2010s,0.020972668045233133,0.48482908718473944,1.7400000000000002,1.1010821446138712
Japan,Yokohama,2018,15.0,8.29,14.93,0.42,1.29,2.18,2.56,605.6,1055.33,88.59,42.39,85.21,East Asia & Pacific,High income,High,Good,2010s,0.0838658373803641,0.5552578700602813,0.8700000000000001,0.17399373622549588
Japan,Yokohama,2018,68.82,46.41,48.9,0.93,1.51,2.56,2.52,514.14,7125.64,76.05,36.48,81.44,East Asia & Pacific,High income,Very High,Moderate,2010s,0.01067122795595119,0.949079754601227,0.58,0.8347889374090247
Japan,Yokohama,2018,84.71,50.4,76.04,0.32,2.63,5.57,4.44,449.09,6321.74,143.27,41.24,80.25,East Asia & Pacific,High income,Very High,Moderate,2010s,0.022659479909026784,0.6628090478695423,2.31,1.0425846153846152
Japan,Yokohama,2018,72.0,30.01,70.8,0.97,3.37,7.03,3.29,732.11,5826.78,115.97,43.32,81.66,East Asia & Pacific,High income,Very High,Moderate,2010s,0.019899515767582168,0.4238700564971752,2.4000000000000004,0.8710379869344302
Japan,Yokohama,2018,47.87,23.81,37.73,0.82,3.31,7.68,3.5,702.53,4915.36,141.59,44.19,83.21,East Asia & Pacific,High income,Very High,Good,2010s,0.028799762425859785,0.6310628147362841,2.49,0.568459802873768
Japan,Yokohama,2018,15.0,7.72,14.16,0.63,2.62,4.85,4.6,437.68,1314.04,115.59,45.91,84.88,East Asia & Pacific,High income,High,Good,2010s,0.08789846696678429,0.5451977401129944,1.9900000000000002,0.17466231951560318
Japan,Yokohama,2018,15.0,8.69,13.36,1.43,3.54,4.17,4.49,620.72,4240.96,124.15,44.94,85.24,East Asia & Pacific,High income,Very High,Good,2010s,0.02926713123178908,0.6504491017964071,2.1100000000000003,0.17393320964749537
Japan,Yokohama,2018,104.39,42.24,73.36,0.92,1.9,5.53,4.71,344.43,7930.41,126.21,36.85,78.73,East Asia & Pacific,High income,Very High,Sensitive,2010s,0.015912681351739476,0.5757906215921483,0.9799999999999999,1.3092938668004515
Japan,Yokohama,2018,22.56,11.82,17.66,1.43,2.66,3.24,2.73,623.47,7116.27,91.76,39.44,84.74,East Asia & Pacific,High income,Very High,Good,2010s,0.012892583813737571,0.6693091732729332,1.2300000000000002,0.2631210636808957
Japan,Yokohama,2018,30.63,15.55,22.39,0.91,1.39,4.21,1.55,914.37,2617.9,88.61,40.65,84.79,East Asia & Pacific,High income,Very High,Good,2010s,0.03383481614418267,0.6945064761054042,0.47999999999999987,0.3570346194195127
Japan,Yokohama,2019,65.82,35.99,56.82,0.69,3.23,7.68,3.97,323.62,7034.38,163.26,41.96,81.26,East Asia & Pacific,High income,Very High,Moderate,2010s,0.02320556956411736,0.6334037310806054,2.54,0.8001458789204958
Japan,Yokohama,2019,27.03,11.4,28.96,1.0,2.86,5.21,3.69,804.77,1152.02,95.15,46.42,84.81,East Asia & Pacific,High income,High,Good,2010s,0.08252241938561344,0.393646408839779,1.8599999999999999,0.31499825195198694
Japan,Yokohama,2019,69.05,32.51,54.92,1.28,1.8,5.8,4.64,429.64,8741.67,126.36,35.38,81.26,East Asia & Pacific,High income,Very High,Moderate,2010s,0.014453250551604945,0.5919519300801165,0.52,0.8394116216873327
Japan,Yokohama,2019,22.22,14.77,23.02,1.44,2.98,3.06,2.7,478.06,3226.57,102.47,44.28,84.47,East Asia & Pacific,High income,Very High,Good,2010s,0.03174834318078307,0.6416159860990444,1.54,0.25997425997426
Japan,Yokohama,2019,55.01,23.43,53.91,1.35,2.25,4.83,1.71,300.02,1525.72,81.57,43.88,81.93,East Asia & Pacific,High income,High,Moderate,2010s,0.05342826451477677,0.434613244296049,0.8999999999999999,0.6633305197154226
Japan,Yokohama,2019,84.09,35.95,88.85,1.42,1.29,5.23,1.71,376.27,7821.09,115.2,34.63,80.15,East Asia & Pacific,High income,Very High,Moderate,2010s,0.014727521672596455,0.4046145188519978,-0.1299999999999999,1.0362292051756008
Japan,Yokohama,2019,29.36,11.92,25.56,0.48,2.23,6.44,2.3,875.71,5529.42,128.78,40.67,84.79,East Asia & Pacific,High income,Very High,Good,2010s,0.02328575406569483,0.46635367762128327,1.75,0.34223102925748916
Japan,Yokohama,2019,79.48,54.86,63.37,0.81,3.51,7.64,2.78,869.05,9926.09,145.44,39.78,81.44,East Asia & Pacific,High income,Very High,Moderate,2010s,0.014650819122220106,0.8657093261795803,2.6999999999999997,0.9640950994662786
Japan,Yokohama,2019,40.74,22.63,42.47,0.47,3.06,7.54,4.9,446.55,7149.13,139.68,41.55,83.18,East Asia & Pacific,High income,Very High,Good,2010s,0.019535309148225277,0.5328467153284672,2.59,0.4839629365645046
Japan,Yokohama,2019,51.7,31.01,45.96,0.61,2.73,5.88,4.52,371.11,9731.46,131.98,37.86,82.3,East Asia & Pacific,High income,Very High,Moderate,2010s,0.01356080579832848,0.6747171453437772,2.12,0.6206482593037216
Japan,Yokohama,2019,58.75,41.05,46.71,0.14,2.28,3.1,2.66,313.26,4617.7,73.04,42.08,81.71,East Asia & Pacific,High income,Very High,Moderate,2010s,0.015813973628943212,0.8788268036822949,2.1399999999999997,0.7103131423044372
Japan,Yokohama,2019,49.57,20.73,35.42,0.95,2.2,2.37,2.2,513.36,9392.87,77.59,36.26,82.72,East Asia & Pacific,High income,Very High,Good,2010s,0.008259641659933552,0.5852625635234331,1.2500000000000002,0.5920926899187768
Japan,Yokohama,2019,17.12,8.07,15.27,1.33,1.67,3.3,3.95,764.47,7221.36,92.85,36.45,85.39,East Asia & Pacific,High income,Very High,Good,2010s,0.012855908594974496,0.5284872298624754,0.33999999999999986,0.19817108461627503
Japan,Yokohama,2019,15.0,9.8,15.29,0.24,2.89,3.3,2.73,634.63,4429.86,97.13,44.01,85.27,East Asia & Pacific,High income,Very High,Good,2010s,0.02192125230767842,0.6409417920209288,2.6500000000000004,0.1738727251651791
Japan,Yokohama,2019,24.31,15.09,20.81,0.65,1.1,5.66,4.04,979.59,9059.22,145.94,33.59,85.34,East Asia & Pacific,High income,Very High,Good,2010s,0.016107776632355505,0.7251321480057665,0.45000000000000007,0.2815612694000463
Japan,Yokohama,2019,30.9,15.03,23.84,0.64,1.6,5.82,1.13,402.24,8794.04,95.97,35.35,83.74,East Asia & Pacific,High income,Very High,Good,2010s,0.01091183212356055,0.6304530201342282,0.9600000000000001,0.36464479584611753
Japan,Yokohama,2019,28.95,12.19,23.12,0.22,3.48,4.7,1.15,828.33,5100.18,76.26,45.13,84.73,East Asia & Pacific,High income,Very High,Good,2010s,0.014949482276649717,0.5272491349480969,3.26,0.3376880905167386
Japan,Yokohama,2019,46.62,29.84,34.88,0.53,2.43,7.63,3.48,346.08,3101.98,142.21,43.67,82.58,East Asia & Pacific,High income,Very High,Good,2010s,0.04583013748074432,0.8555045871559632,1.9000000000000001,0.5577889447236181
Japan,Yokohama,2019,73.79,39.07,71.03,0.31,3.58,7.68,3.39,696.98,8655.93,124.67,41.77,81.47,East Asia & Pacific,High income,Very High,Moderate,2010s,0.014401179170907007,0.5500492749542447,3.27,0.8947496059173033
Japan,Yokohama,2019,57.17,33.71,47.22,1.38,3.06,7.25,4.55,694.2,4000.98,159.44,43.81,82.58,East Asia & Pacific,High income,Very High,Moderate,2010s,0.039840279061864374,0.7138924184667514,1.6800000000000002,0.684015314668581
Japan,Yokohama,2019,46.39,22.11,32.77,1.48,3.15,7.04,1.51,410.53,2567.31,104.73,45.39,82.73,East Asia & Pacific,High income,Very High,Good,2010s,0.04077778772811694,0.6747024717729629,1.67,0.5540427564791592
Japan,Yokohama,2019,44.03,20.15,47.05,0.75,1.17,2.15,4.39,933.78,9090.42,91.45,33.68,83.93,East Asia & Pacific,High income,Very High,Good,2010s,0.010058934687870542,0.42826780021253985,0.41999999999999993,0.5184269398328034
Japan,Yokohama,2019,15.0,8.9,15.01,1.29,3.89,5.16,2.89,806.33,3884.42,97.97,46.48,85.61,East Asia & Pacific,High income,Very High,Good,2010s,0.025214777295633418,0.5929380413057962,2.6,0.17319016279875304
Japan,Yokohama,2019,23.55,11.41,23.61,1.32,2.2,7.1,1.62,895.27,2604.6,111.22,42.68,85.22,East Asia & Pacific,High income,Very High,Good,2010s,0.04268498618360454,0.48326980093180855,0.8800000000000001,0.2731384829505915
Japan,Yokohama,2019,82.95,38.37,60.83,1.08,2.06,5.7,1.97,678.09,9529.66,116.04,35.56,80.83,East Asia & Pacific,High income,Very High,Moderate,2010s,0.012175442204422359,0.6307742890021371,0.98,1.0136869118905047
Japan,Yokohama,2019,82.76,47.77,60.37,1.03,1.27,7.97,4.85,530.21,7523.98,144.19,35.25,80.54,East Asia & Pacific,High income,Very High,Moderate,2010s,0.019161512721628495,0.7912870631108168,0.24,1.0149619818493991
Japan,Yokohama,2019,95.31,40.83,97.18,0.3,1.58,3.34,4.8,247.17,6215.0,124.8,38.24,79.14,East Asia & Pacific,High income,Very High,Moderate,2010s,0.020077220077220077,0.4201481786375797,1.28,1.1892937359620663
Japan,Yokohama,2019,15.0,6.34,16.41,0.74,3.13,4.4,1.22,764.38,7892.82,92.69,40.77,85.53,East Asia & Pacific,High income,Very High,Good,2010s,0.0117420969821962,0.3863497867154174,2.3899999999999997,0.1733502831387958
Japan,Yokohama,2019,31.46,14.89,26.71,1.3,3.13,5.39,2.91,831.74,6724.17,122.68,41.37,84.57,East Asia & Pacific,High income,Very High,Good,2010s,0.0182419180481683,0.5574691126918757,1.8299999999999998,0.367652214561178
Japan,Yokohama,2019,69.57,39.9,54.9,0.44,2.62,4.49,1.2,524.54,7710.22,77.35,39.72,81.41,East Asia & Pacific,High income,Very High,Moderate,2010s,0.010030838181247583,0.726775956284153,2.18,0.8441936658172552
Japan,Yokohama,2019,38.19,23.98,38.24,0.56,3.4,7.1,1.84,654.22,5008.47,110.13,44.61,83.76,East Asia & Pacific,High income,Very High,Good,2010s,0.021984361619093434,0.627092050209205,2.84,0.45056630486078336
Japan,Yokohama,2019,29.78,18.4,30.25,0.74,1.06,7.83,1.79,786.89,5094.45,123.55,37.35,84.59,East Asia & Pacific,High income,Very High,Good,2010s,0.024247122432758637,0.6082644628099173,0.32000000000000006,0.34793784320598203
Japan,Yokohama,2019,53.22,26.3,41.96,1.33,2.94,3.87,3.78,764.11,8887.68,115.77,38.61,82.98,East Asia & Pacific,High income,Very High,Moderate,2010s,0.013024431074130241,0.6267874165872259,1.6099999999999999,0.6337223148368659
Japan,Yokohama,2019,49.96,22.69,42.35,1.08,3.52,7.87,4.95,534.99,2564.96,161.6,46.91,82.74,East Asia & Pacific,High income,Very High,Good,2010s,0.06297837846264166,0.5357733175914994,2.44,0.5966085502746598
Japan,Yokohama,2019,99.58,48.41,79.84,0.69,2.18,6.53,1.52,421.84,8000.85,112.54,37.86,79.2,East Asia & Pacific,High income,Very High,Moderate,2010s,0.014064247642732619,0.6063376753507014,1.4900000000000002,1.2416458852867829
Japan,Yokohama,2019,36.65,23.69,37.03,0.22,2.17,3.96,2.79,933.15,8065.38,123.66,38.23,84.42,East Asia & Pacific,High income,Very High,Good,2010s,0.015330296861789303,0.639751552795031,1.95,0.4290564270662608
Japan,Yokohama,2019,93.88,44.16,70.06,1.27,1.58,3.3,2.51,615.49,9853.66,95.19,33.62,79.97,East Asia & Pacific,High income,Very High,Moderate,2010s,0.009659389567981036,0.6303168712532115,0.31000000000000005,1.1594417685562555
Japan,Yokohama,2019,29.79,14.32,22.81,0.66,2.59,3.17,4.6,477.83,5100.98,108.72,42.01,83.97,East Asia & Pacific,High income,Very High,Good,2010s,0.021309374007738174,0.6277948268303376,1.9299999999999997,0.350594327409674
Japan,Yokohama,2019,75.96,45.73,66.24,0.8,3.1,2.55,2.8,310.1,8637.21,88.55,39.87,80.56,East Asia & Pacific,High income,Very High,Moderate,2010s,0.010250966346036968,0.6903683574879227,2.3,0.9313388916135359
Japan,Yokohama,2019,62.68,25.3,44.14,0.87,1.81,2.21,1.28,339.99,4947.99,51.03,39.62,81.5,East Asia & Pacific,High income,Very High,Moderate,2010s,0.010311194809445968,0.5731762573629361,0.9400000000000001,0.7597575757575757
Japan,Yokohama,2019,33.42,21.24,36.3,1.0,2.6,2.34,4.02,791.55,9272.45,98.14,37.54,84.36,East Asia & Pacific,High income,Very High,Good,2010s,0.010582900646469221,0.5851239669421487,1.6,0.3915182755388941
Japan,Yokohama,2019,86.26,40.06,73.84,0.3,2.61,6.17,1.94,259.03,5446.71,112.09,42.09,79.77,East Asia & Pacific,High income,Very High,Moderate,2010s,0.020575618011972004,0.5425243770314193,2.31,1.0679707812306551
Japan,Yokohama,2019,53.77,33.49,58.18,1.26,2.06,4.3,4.07,432.86,8674.09,109.03,36.25,82.28,East Asia & Pacific,High income,Very High,Moderate,2010s,0.01256816932158629,0.5756273633551049,0.8,0.6456532180595581
Japan,Yokohama,2020,15.0,8.41,12.84,0.49,1.93,5.7,3.15,609.04,1741.85,115.89,43.56,85.22,East Asia & Pacific,High income,High,Good,2020s,0.06649453481366727,0.6549844236760125,1.44,0.17397355601948505
Japan,Yokohama,2020,24.29,11.51,23.93,0.75,2.01,7.71,2.81,732.3,5145.23,132.83,40.15,84.85,East Asia & Pacific,High income,Very High,Good,2020s,0.0258111277576012,0.4809862097785207,1.2599999999999998,0.2829353523587653
Japan,Yokohama,2020,67.71,27.49,60.72,1.48,2.09,5.52,4.07,552.75,5291.92,132.28,39.49,81.59,East Asia & Pacific,High income,Very High,Moderate,2020s,0.024991875939934856,0.45273386034255597,0.6099999999999999,0.8198329095532145
Japan,Yokohama,2020,15.0,8.28,15.08,1.3,2.88,7.5,4.02,753.64,3341.15,128.1,43.99,85.51,East Asia & Pacific,High income,Very High,Good,2020s,0.038328620797989314,0.5490716180371352,1.5799999999999998,0.173390359496012
Japan,Yokohama,2020,69.49,32.32,74.41,0.77,3.61,5.05,4.47,300.21,5310.43,123.03,44.75,80.97,East Asia & Pacific,High income,Very High,Moderate,2020s,0.023163253587075418,0.4343502217443892,2.84,0.847749176527998
Japan,Yokohama,2020,15.0,8.07,12.59,0.11,3.34,2.29,3.59,830.94,1425.08,92.09,48.49,85.66,East Asia & Pacific,High income,High,Good,2020s,0.06457561988107259,0.6409849086576649,3.23,0.17309023771059312
Japan,Yokohama,2020,40.08,20.54,36.5,1.14,3.14,5.68,1.59,495.09,5928.04,107.98,42.34,83.32,East Asia & Pacific,High income,Very High,Good,2020s,0.018212054565325923,0.5627397260273972,2.0,0.47533206831119545
Japan,Yokohama,2020,48.54,23.51,40.3,0.66,1.97,5.66,3.01,641.33,6752.25,121.91,38.5,83.05,East Asia & Pacific,High income,Very High,Good,2020s,0.018052049013437974,0.5833746898263028,1.31,0.5775133848899465
Japan,Yokohama,2020,20.49,11.18,19.38,0.35,2.74,2.69,3.17,590.24,1391.0,89.33,46.47,84.81,East Asia & Pacific,High income,High,Good,2020s,0.06417385057471264,0.5768833849329206,2.39,0.23878335858291572
Japan,Yokohama,2020,52.66,22.53,43.06,1.28,1.41,3.64,3.99,206.32,4637.63,118.0,38.3,81.9,East Asia & Pacific,High income,Very High,Moderate,2020s,0.0254385454325954,0.52322340919647,0.1299999999999999,0.6352231604342581
Japan,Yokohama,2020,49.85,20.52,37.95,1.3,1.39,2.43,2.66,651.6,5182.5,70.21,37.68,82.98,East Asia & Pacific,High income,Very High,Good,2020s,0.013544902093180282,0.5407114624505929,0.08999999999999986,0.5935937127887592
Japan,Yokohama,2020,19.22,7.71,16.46,0.57,3.94,4.84,4.88,380.6,2494.19,108.88,48.76,84.48,East Asia & Pacific,High income,Very High,Good,2020s,0.043635955578533094,0.46840826245443495,3.37,0.22484791764155357
Japan,Yokohama,2020,92.14,60.01,97.45,1.26,3.52,5.8,1.15,618.87,8673.26,116.41,40.64,80.1,East Asia & Pacific,High income,Very High,Moderate,2020s,0.013420164947788053,0.6158029758850693,2.26,1.1361282367447596
Japan,Yokohama,2020,16.42,9.22,12.04,1.38,3.31,5.66,2.03,227.97,3896.84,85.02,44.64,84.36,East Asia & Pacific,High income,Very High,Good,2020s,0.02181208053691275,0.76578073089701,1.9300000000000002,0.19236176194939084
Japan,Yokohama,2020,25.56,11.95,23.33,1.25,3.81,7.59,3.03,546.83,5584.05,138.69,44.61,84.39,East Asia & Pacific,High income,Very High,Good,2020s,0.02483236497435117,0.5122160308615517,2.56,0.2993324745286333
Japan,Yokohama,2020,54.02,33.61,53.68,0.68,2.7,7.19,4.53,948.97,1033.67,149.42,46.39,83.3,East Asia & Pacific,High income,High,Moderate,2020s,0.14441319454512064,0.6261177347242921,2.02,0.6408066429418743
Japan,Yokohama,2020,15.0,10.44,11.72,1.14,3.75,2.88,1.26,450.72,4292.39,69.51,45.8,84.9,East Asia & Pacific,High income,Very High,Good,2020s,0.01619000370336727,0.8907849829351535,2.6100000000000003,0.17462165308498254
Japan,Yokohama,2020,71.44,33.63,51.3,0.98,1.07,3.04,2.83,381.62,4761.5,74.15,37.47,81.0,East Asia & Pacific,High income,Very High,Moderate,2020s,0.015569553805774279,0.6555555555555557,0.09000000000000008,0.871219512195122
Japan,Yokohama,2020,24.97,10.07,21.14,0.64,2.77,2.25,4.54,992.49,6876.05,93.6,40.8,85.32,East Asia & Pacific,High income,Very High,Good,2020s,0.013610487054769123,0.4763481551561022,2.13,0.2892724745134384
